timestamp,cpu,gpu,memory,disk_io,network_io,source,workload_label,cpu_temp,gpu_temp,fan_speed,ambient_temp,event_overheating,event_thermal_spike,stabilization_success,throttling_avoided,cooling_overreaction,cooling_efficiency_score,thermal_stability_score,future_risk
2026-05-09 19:09:32.176,3.604717079754431,1.7179709522100552,37.86805656246485,6300553.406021458,0.0,mixed_workload,baseline_idle,34.583524254357506,34.565454413041046,25.0,25.304717079754433,0,0,0,0,0,75.0,100.0,0.0
2026-05-09 19:09:32.176,2.2600158937595043,1.3681843109172194,36.3139009300722,5662651.326364435,0.0,mixed_workload,baseline_idle,34.08870239260024,33.717914023030445,30.0,25.304717079754433,0,0,0,0,0,70.0,86.57637748232133,0.0
2026-05-09 19:09:32.176,4.050451195806457,1.8220424442543135,37.12260366160417,5432398.032617886,0.0,mixed_workload,baseline_idle,33.582245766246245,33.15282849455113,30.0,25.304717079754433,0,0,0,0,0,70.0,89.2845784516669,0.0
2026-05-09 19:09:33.174,7.540564716391214,0.7577767609361872,37.372692559574965,309414.2487865392,1240.3373234802932,mixed_workload,baseline_idle,33.75462300158349,32.42371525253071,30.0,25.304717079754433,0,0,0,0,0,70.0,90.98509522642338,0.0
2026-05-09 19:09:33.174,4.648964811346163,0.0,37.51524482171492,299345.7709750415,1298.4180818931634,mixed_workload,baseline_idle,33.42027386728321,31.714327254666053,30.0,25.304717079754433,0,0,0,0,0,70.0,89.56262867835058,0.0
2026-05-09 19:09:33.174,5.2978204931376816,0.0,37.03676519773556,277996.93037135433,1414.918736444367,mixed_workload,baseline_idle,33.383783774593525,31.00305398483207,30.0,25.304717079754433,0,0,0,0,0,70.0,92.52236637476337,0.0
2026-05-09 19:09:34.169,3.927840403167285,0.0,36.481019258472514,70266.64554436134,573.613473146767,mixed_workload,baseline_idle,33.180828485943444,30.411591185688582,30.0,25.304717079754433,0,0,0,0,0,70.0,92.05581912206429,0.0
2026-05-09 19:09:34.169,3.4837574076564177,0.0,36.99945335383228,59188.019557607724,650.4414448238268,mixed_workload,baseline_idle,32.73533837331042,29.876496364232207,30.0,25.304717079754433,0,0,0,0,0,70.0,90.194150659106,0.0
2026-05-09 19:09:34.169,3.783198842495711,0.39703160229398016,37.025621006190164,70759.00471044311,643.1401416174365,mixed_workload,baseline_idle,32.3747003547236,29.531708434960215,30.0,25.304717079754433,0,0,0,0,0,70.0,92.94574052141189,0.0
2026-05-09 19:09:35.176,1.5469560724264197,0.0,37.01345325242246,117618.73544795215,254.49278885570254,mixed_workload,baseline_idle,31.80991304769239,29.03979916682264,30.0,25.304717079754433,0,0,0,0,0,70.0,89.43303424831214,0.0
2026-05-09 19:09:35.176,3.2793979748628286,0.0,37.8850292951038,101703.87566168804,221.4870096826098,mixed_workload,baseline_idle,31.505147841072368,28.743724106938405,30.0,25.304717079754433,0,0,0,0,0,70.0,93.99159733495743,0.0
2026-05-09 19:09:35.176,3.177791935428948,0.7593852088307432,36.793198610930425,116101.83942101664,250.344742730736,mixed_workload,baseline_idle,31.27191543791222,28.467599579443636,30.0,25.304717079754433,0,0,0,0,0,70.0,94.90643069345083,0.0
2026-05-09 19:09:36.181,3.966030697561216,1.3030482829327168,37.75048963721908,381770.4477080396,93.77784399400038,mixed_workload,baseline_idle,31.163280471383903,28.427197314620326,30.0,25.304717079754433,0,0,0,0,0,70.0,98.50962768648373,0.0
2026-05-09 19:09:36.181,5.027241206968033,1.5903205729863903,37.67914851860896,369556.3664396619,95.72894262127238,mixed_workload,baseline_idle,31.29775195900302,28.436816904072224,30.0,25.304717079754433,0,0,0,0,0,70.0,98.55908922928987,0.0
2026-05-09 19:09:36.181,4.3675093422520455,0.9349543272811909,38.08022753873583,367771.9792002823,92.7934427781749,mixed_workload,baseline_idle,31.324740554165775,28.487177349291915,30.0,25.304717079754433,0,0,0,0,0,70.0,99.22650959617553,0.0
2026-05-09 19:09:37.171,7.340707537116761,3.1697461809855167,37.633434064131535,419299.1563390133,49.93669656884718,mixed_workload,baseline_idle,31.71096255396076,28.71346676239367,30.0,25.304717079754433,0,0,0,0,0,70.0,93.87488587103263,0.0
2026-05-09 19:09:37.171,8.568750784082498,2.924699196769792,38.09556548359878,420203.18562718766,58.82899330976506,mixed_workload,baseline_idle,32.19739840563724,28.978224579549583,30.0,25.304717079754433,0,0,0,0,0,70.0,92.48806331167607,0.0
2026-05-09 19:09:37.171,7.241117399171,2.4461410042476746,37.61388993095295,481746.9219688579,57.40191417028087,mixed_workload,baseline_idle,32.62448293628611,29.044625194656575,30.0,25.304717079754433,0,0,0,0,0,70.0,95.06514854244138,0.0
2026-05-09 19:09:38.179,5.378450301307272,0.927545777313543,37.6171962632924,152252.00797616926,927.6212125599031,mixed_workload,baseline_idle,32.5274210578544,28.728816519681118,30.0,25.304717079754433,0,0,0,0,0,70.0,95.87129446592833,0.0
2026-05-09 19:09:38.179,4.450074089013747,0.7504235544035768,36.64852945637638,156757.15309537374,918.3441082975382,mixed_workload,baseline_idle,32.45104860444174,28.56972751041039,30.0,25.304717079754433,0,0,0,0,0,70.0,97.64538537316614,0.0
2026-05-09 19:09:38.179,4.31513763645474,0.0,36.08086096185444,165252.87980681975,1070.1581255063152,mixed_workload,baseline_idle,32.35224554597549,28.137495371448058,30.0,25.304717079754433,0,0,0,0,0,70.0,94.6896480257142,0.0
2026-05-09 19:09:39.171,2.4190704555960587,0.0,37.68877342678293,359194.56724188017,5111.649815354932,mixed_workload,baseline_idle,31.948999058404812,27.831892783692442,30.0,25.304717079754433,0,0,0,0,0,70.0,92.91150924673704,0.0
