timestamp,cpu,gpu,memory,disk_io,network_io,source,workload_label,cpu_temp,gpu_temp,fan_speed,ambient_temp,event_overheating,event_thermal_spike,stabilization_success,throttling_avoided,cooling_overreaction,cooling_efficiency_score,thermal_stability_score,future_risk
2026-05-09 20:30:05.000,71.36001589375951,0.0,89.70099967820755,99138.20079959997,550.2864749376355,valorant,gaming_mixed,44.74681907645827,34.22186022259904,25.0,25.304717079754433,0,0,1,1,0,75.0,100.0,0.6291529995204366
2026-05-09 20:30:16.000,61.150451195806454,1.1056539539224712,89.74097793369707,321487.89128496696,6655.014189743745,valorant,gaming_mixed,52.06923302779798,33.3561731802337,30.0,25.304717079754433,0,0,1,1,0,70.0,18.118990062949507,0.7082089956719472
2026-05-09 20:30:45.000,100.0,0.0,89.05065978200759,181170.80635214763,172.5946344803978,valorant,gaming_mixed,63.941389290930886,32.46719413729675,35.0,25.304717079754433,0,0,1,1,0,65.0,0.0,0.6501527198347898
2026-05-09 20:30:56.000,19.648964811346165,6.427485283684504,90.75533979864963,183057.62664838403,98.53397314165049,valorant,gaming_mixed,62.066162399212566,32.86286392314797,40.0,25.304717079754433,0,0,0,0,0,60.0,77.29103322430461,0.7085197893644977
2026-05-09 20:31:21.000,98.69782049313768,2.8373866754875205,88.70097381236164,416900.70726508106,4241.246775517172,valorant,gaming_mixed,71.78597451697954,32.49037308503024,45.0,25.304717079754433,0,0,1,1,0,55.0,0.0,0.7727846239364723
2026-05-09 20:31:37.000,70.32784040316729,2.6640607749598524,90.16756172593404,248156.03663794836,99.56846174078441,valorant,gaming_mixed,75.5337036702882,31.96631122099751,50.0,25.304717079754433,0,0,1,1,0,50.0,57.282089826586,0.5820630981127709
2026-05-09 20:31:51.000,99.68375740765642,1.9050602140644701,89.72501033671091,62645.976675166276,1801.7408803698097,valorant,gaming_mixed,82.56235354764806,31.328219135436715,55.0,25.304717079754433,0,0,1,1,0,45.0,23.332580370793494,0.6707149984076096
2026-05-09 20:32:19.000,99.28319884249571,5.035576476984625,89.08629029367806,91586.5974200179,0.0,valorant,gaming_mixed,87.52059065525637,31.33616715566454,60.0,25.304717079754433,0,0,1,1,0,40.0,50.338148721638625,0.6005041894429155
2026-05-09 20:32:29.000,83.94695607242642,1.753691026701081,88.6924745547076,231429.18373305886,4981.749750741687,valorant,gaming_mixed,88.56902506814507,30.664963577168024,65.0,25.304717079754433,0,0,1,1,0,35.0,82.80362008614787,0.6898260132366858
2026-05-09 20:32:55.000,100.0,5.906701350346508,89.99426593142573,19642.034575079037,414.3181764562868,valorant,gaming_mixed,91.16422811132186,30.777209297389735,70.0,25.304717079754433,1,0,0,0,0,0.0,72.92551236601494,0.7510389066947875
2026-05-09 20:33:09.000,50.07779193542895,7.131057826046145,90.1822625189964,286479.4980520375,4856.588648820087,valorant,gaming_mixed,84.90902565262978,31.187396615198224,75.0,25.304717079754433,0,0,0,0,0,25.0,33.34610223499428,0.7141957733021326
2026-05-09 20:33:25.000,100.0,4.365474472642835,89.2369924511495,7825243.979075288,458.7102724977511,valorant,gaming_mixed,86.78062481839031,30.723469229712844,80.0,25.304717079754433,0,0,1,1,0,20.0,76.64473448754092,0.763705697822588
2026-05-09 20:33:50.000,90.12724120696804,3.1788536793675353,89.85969977658097,366731.56504361634,203.77494913217419,valorant,gaming_mixed,86.00208704902317,30.155320385351338,85.0,25.304717079754433,0,0,1,1,0,15.0,86.53313386271361,0.6436449470096594
2026-05-09 20:34:01.000,69.46750934225204,8.85128557484479,89.24966529860907,5986912.898921741,359.6771475056943,valorant,gaming_mixed,81.64859958429582,30.783303554914248,90.0,25.304717079754433,0,0,1,1,0,10.0,50.18529365709739,0.71116588718403
2026-05-09 20:34:30.000,99.14070753711677,6.2927354700485365,89.48729493611104,84891.68193238297,8202.718415351643,valorant,gaming_mixed,82.13875389400152,30.853497271370088,95.0,25.304717079754433,0,0,1,1,0,5.0,94.39651973838458,0.6805393259801997
2026-05-09 20:34:41.000,52.0687507840825,3.968997870275858,90.03109432682143,175486.00913948313,444.2220467699974,valorant,gaming_mixed,74.6769031437572,30.10899948116511,100.0,25.304717079754433,0,0,0,0,0,0.0,17.936514595506992,0.647808049604767
2026-05-09 20:35:00.000,99.041117399171,0.6381674629156585,90.41421040614007,4805664.399340085,791.5636575884748,valorant,gaming_mixed,75.6274813828873,28.953031843610805,100.0,25.304717079754433,0,0,1,1,0,0.0,78.934541233156,0.7200492265371372
2026-05-09 20:35:21.000,79.87845030130727,2.510249817098791,89.68024830455626,187638.8393816857,260.8267426047099,valorant,gaming_mixed,73.63177215247828,28.42215892738529,100.0,25.304717079754433,0,0,1,1,0,0.0,74.73417853365464,0.6251518331170377
2026-05-09 20:35:32.000,69.65007408901376,4.908601359892112,90.32010682966438,248915.27421162144,293.65571766011493,valorant,gaming_mixed,70.46369219777141,28.448547360457944,99.0,25.304717079754433,0,0,1,1,0,1.0,68.05531612220477,0.7056156697136049
2026-05-09 20:35:59.000,99.81513763645474,2.0310855877711527,89.53084189856921,33047.00968569633,753.8999108890166,valorant,gaming_mixed,72.96489062926057,28.056362609209227,100.0,25.304717079754433,0,0,1,1,0,0.0,71.06616817262125,0.6851180562381611
2026-05-09 20:36:12.000,48.61907045559606,5.278575914511806,89.92397378042594,408687.07921621576,1364.600654656008,valorant,gaming_mixed,66.96721803056876,28.275066073135374,99.0,25.304717079754433,0,1,0,0,0,1.0,37.83623937382046,0.47146099273233544
2026-05-09 20:36:31.000,100.0,8.013985221865292,89.6293022489281,71902.3219653867,7545.328376757233,valorant,gaming_mixed,70.42492389892936,29.064962817859957,98.0,25.304717079754433,0,1,1,1,0,2.0,57.523973869148115,0.3044338137558383
2026-05-09 20:36:52.000,73.4454705179312,0.3365831266054347,90.53652830004637,92847.92993379303,622.8065382643787,valorant,gaming_mixed,69.04653241965501,28.18460269384922,97.0,25.304717079754433,0,0,1,1,0,3.0,77.41248396714909,0.27178902011787925
2026-05-09 20:37:03.000,76.77167217783689,9.424965897436149,89.63259433089073,361812.40266541165,1694.7786959177445,valorant,gaming_mixed,68.65187557648312,29.351854434118582,96.0,25.304717079754433,0,0,1,1,0,4.0,84.38091416558751,0.27249966552981975
2026-05-09 20:37:31.000,99.64786644951177,0.06303306729458469,88.21373587499878,42712.93144079688,3162.562842861438,valorant,gaming_mixed,71.88474179334332,28.29902704682643,95.0,25.304717079754433,0,0,1,1,0,5.0,57.14306395847647,0.27026737376630067
2026-05-09 20:37:43.000,52.03230918555335,5.6665726686095335,89.70902548431819,102527.60753500232,1097.168555276784,valorant,gaming_mixed,67.26927037051836,28.48415092738748,94.0,25.304717079754433,0,0,0,0,0,6.0,51.994046966139855,0.27353116781308773
2026-05-09 20:38:01.000,100.0,3.0179805801696995,89.63406125302863,68011.27808676241,558.385494359035,valorant,gaming_mixed,71.09151789485573,28.196252148060804,93.0,25.304717079754433,0,0,1,1,0,7.0,58.89853696335955,0.28654744205789895
2026-05-09 20:38:23.000,71.51273261159598,1.5577008644405888,89.47547001466097,94401.46193023643,1071.1105987352814,valorant,gaming_mixed,69.70345402723613,27.71922606584802,92.0,25.304717079754433,0,0,1,1,0,8.0,81.34910050167622,0.2814604067797657
2026-05-09 20:38:33.000,86.73082100300788,0.9415887561413175,90.20510600783977,72700.95853205497,0.0,valorant,gaming_mixed,71.28338071290752,27.191256761933754,91.0,25.304717079754433,0,0,1,1,0,9.0,78.92104010414354,0.2658605047859689
2026-05-09 20:39:02.000,100.0,6.083981003314454,89.56711591757096,275036.38598643354,87.5002167271781,valorant,gaming_mixed,74.4993218655599,27.75228413155993,96.0,25.304717079754433,0,0,1,1,0,4.0,62.230314777214346,0.23555711798091677
2026-05-09 20:39:15.000,35.29358498361539,6.30649383542772,91.48730327501322,1140568.4386157438,0.0,valorant,gaming_mixed,66.45764997602183,28.368036074347767,95.0,25.304717079754433,0,0,0,0,0,5.0,13.42576167674082,0.235214228712708
2026-05-09 20:39:38.000,99.48775727092847,3.8310318576679743,89.83114270243144,241956.9288223244,5664.1871464890355,valorant,gaming_mixed,70.41044978359736,28.384395613309632,94.0,25.304717079754433,0,0,1,1,0,6.0,60.308406534626045,0.24073516151813393
2026-05-09 20:39:56.000,59.98622727175212,0.657824833629093,90.3018165893549,170349.18850868352,14595.56744371896,valorant,gaming_mixed,67.50763599173949,27.663125454298346,93.0,25.304717079754433,0,0,0,0,0,7.0,63.75916049130847,0.25007090040836444
2026-05-09 20:40:09.000,93.8159794225755,1.593056251227441,89.53602348824715,112701.58470742198,8834.27856256758,valorant,gaming_mixed,70.42598946822488,27.44680120848959,92.0,25.304717079754433,0,0,1,1,0,8.0,68.6532227770585,0.22259003613556913
2026-05-09 20:40:37.000,100.0,1.4151258650669993,89.55329932980865,52305.766990285425,205.9097473315449,valorant,gaming_mixed,73.63923119682362,27.04360220839507,97.0,25.304717079754433,0,0,1,1,0,3.0,63.83559271306748,0.2073891041587605
2026-05-09 20:40:47.000,25.086052542345126,1.9534127296606607,90.37070973667026,1371303.6925419988,671.1343252117449,valorant,gaming_mixed,64.10315490563855,26.867971662633877,96.0,25.304717079754433,0,0,0,0,0,4.0,2.8829316305373993,0.19317849402258916
2026-05-09 20:41:12.000,99.15984352303747,6.278864284647239,88.83731431256285,44291.468096189834,6704.212736428339,valorant,gaming_mixed,68.53574992038048,27.715283053959777,95.0,25.304717079754433,0,0,1,1,0,5.0,47.20093593932166,0.1781594777505218
2026-05-09 20:41:27.000,53.37551878430877,8.992107050376456,89.51841305839402,78301.44158399526,97.23082509943384,valorant,gaming_mixed,65.02520947214578,28.824947518314385,94.0,25.304717079754433,0,0,0,0,0,6.0,53.797950874106846,0.16404791727768298
2026-05-09 20:41:42.000,100.0,2.724282677456228,91.05145373113707,107175.06610544727,848.7229061214869,valorant,gaming_mixed,69.49130066183429,28.497389888720843,93.0,25.304717079754433,0,0,1,1,0,7.0,52.06351180717945,0.17275955937029452
