timestamp,cpu,gpu,memory,disk_io,network_io,source,workload_label,cpu_temp,gpu_temp,fan_speed,ambient_temp,event_overheating,event_thermal_spike,stabilization_success,throttling_avoided,cooling_overreaction,cooling_efficiency_score,thermal_stability_score,future_risk
2026-05-09 20:25:24.000,10.104717079754431,2.7420479067589363,31.588138517864092,35919618.46066281,962.5784984417528,valorant,gaming_mixed,35.5585242543575,34.77026980395082,25.0,25.304717079754433,0,0,0,0,0,75.0,100.0,0.7082949825351548
2026-05-09 20:25:34.000,1.6600158937595046,4.700514109208385,32.049561741999554,403589.558082781,1196.3946786171973,valorant,gaming_mixed,34.876202392600234,34.56871383450748,30.0,25.304717079754433,0,0,0,0,0,70.0,91.16122168799393,0.6712278473002695
2026-05-09 20:26:01.000,98.35045119580646,0.0,92.16386469208317,893437.2704639034,1976.1605866316954,valorant,gaming_mixed,48.426545766246235,33.543930238291864,30.0,25.304717079754433,0,0,1,1,0,70.0,0.0,0.7373457136407737
2026-05-09 20:26:28.000,76.94056471639121,6.428482928655834,92.55735091880622,280815.9081199556,8859.647180478372,valorant,gaming_mixed,57.34636140158347,33.90515483451641,35.0,25.304717079754433,0,0,1,1,0,65.0,7.1895976843821785,0.6323043241624572
2026-05-09 20:27:09.000,35.54896481134617,0.23464618770475926,93.01457664768955,558588.8534518159,575.8775995578734,valorant,gaming_mixed,58.62023783462123,32.973569587953165,40.0,25.304717079754433,0,0,0,0,0,60.0,77.94538320398999,0.7124803441428006
2026-05-09 20:27:43.000,98.69782049313768,0.0,92.63280007417129,5934536.527122301,1479.8286171383909,valorant,gaming_mixed,68.97177927947288,31.937208716594256,45.0,25.304717079754433,0,0,1,1,0,55.0,0.0,0.6958398907223983
2026-05-09 20:27:53.000,53.827840403167286,0.0,94.63366690603874,24623329.006810024,879.537408843163,valorant,gaming_mixed,70.69595425508643,31.002350888567168,50.0,25.304717079754433,0,0,0,0,0,50.0,73.40967196359361,0.6960467306251391
2026-05-09 20:28:13.000,99.68375740765642,2.4246844532057543,92.41203832090655,287249.6910215043,6172.316203774225,valorant,gaming_mixed,78.29999067189344,30.612541448206535,55.0,25.304717079754433,0,0,1,1,0,45.0,20.061541428323608,0.764943534577022
2026-05-09 20:28:33.000,57.78319884249571,0.0,92.95499911602693,221132.87438617053,79.72114507900038,valorant,gaming_mixed,77.75639518033698,29.7874406869635,60.0,25.304717079754433,0,0,0,0,0,40.0,86.31303747200505,0.6580143485297867
2026-05-09 20:28:43.000,89.64695607242642,0.302041155100324,94.18484325831136,41391.97119588513,0.0,valorant,gaming_mixed,81.54733722959512,29.004541537902572,65.0,25.304717079754433,0,0,1,1,0,35.0,54.26158801680938,0.7290810935918473
2026-05-09 20:29:14.000,100.0,2.7809315781091883,94.53290360746638,1257022.7342423545,2031.684813505434,valorant,gaming_mixed,85.45569072578596,28.957816393594776,70.0,25.304717079754433,0,0,1,1,0,30.0,60.449213595013624,0.6981417228929852
2026-05-09 20:29:24.000,35.77779193542895,0.0,91.70337499658407,141497.23499360893,508.7481974461741,valorant,gaming_mixed,78.29550404951887,28.155138954099673,75.0,25.304717079754433,0,0,0,0,0,25.0,20.3713588423781,0.7231208391522975
2026-05-09 20:29:45.000,100.0,1.588462745423815,91.80019720002285,185392.31646330442,750.6826337053024,valorant,gaming_mixed,81.60231756112186,27.89896960938382,80.0,25.304717079754433,0,0,1,1,0,20.0,64.37017143681149,0.7829377444290827
2026-05-09 20:30:05.000,73.52724120696804,1.6744316823952952,90.0726034888157,103303.02136844193,522.844721145487,valorant,gaming_mixed,79.60690483692622,27.67326262014846,85.0,25.304717079754433,0,0,1,1,0,15.0,77.78880286568995,0.6242763363426244
2026-05-09 20:30:16.000,60.86750934225204,2.351570782962459,89.19306839707411,345318.4153783171,7008.253304033214,valorant,gaming_mixed,75.5303795258149,27.779816424971855,90.0,25.304717079754433,0,0,1,1,0,10.0,58.16920884065279,0.7039329873149504
2026-05-09 20:30:45.000,99.14070753711677,0.0,89.04657581247535,168766.4911258588,166.87061731977602,valorant,gaming_mixed,77.50307456855246,27.094966719689044,95.0,25.304717079754433,0,0,1,1,0,5.0,73.42455251979618,0.6461713250831954
2026-05-09 20:30:56.000,21.968750784082502,4.066059547353737,90.89486308959931,200785.03537532146,90.71271878629267,valorant,gaming_mixed,66.72785010634217,27.489989667914866,94.0,25.304717079754433,0,0,0,0,0,6.0,0.0,0.7051017281807859
2026-05-09 20:31:21.000,99.041117399171,0.4895591510927204,89.95204447994686,387423.505938257,4984.953627388909,valorant,gaming_mixed,70.69493081362822,26.99609835295251,93.0,25.304717079754433,0,0,1,1,0,7.0,55.390279777516014,0.7653595457329081
